item_number,name,year,theme,subtheme,pieces,minifigures,image_url,gbp_msrp,usd_msrp,cad_msrp,eur_msrp,packaging,availability
7961,Darth Maul's Sith Infiltrator,2011,Star Wars,Episode I,479,4,http://images.brickset.com/sets/images/7961-1.jpg,59.99,69.99,89.99,69.99,Box,Retail
7962,Anakin Skywalker and Sebulba's Podracers,2011,Star Wars,Episode I,810,5,http://images.brickset.com/sets/images/7962-1.jpg,81.99,89.99,119.99,99.99,Box,Retail
7964,Republic Frigate,2011,Star Wars,The Clone Wars,1015,5,http://images.brickset.com/sets/images/7964-1.jpg,102.99,119.99,154.99,129.99,Box,Retail
7965,Millennium Falcon,2011,Star Wars,Episode IV-VI,1254,6,http://images.brickset.com/sets/images/7965-1.jpg,132.99,139.99,179.99,149.99,Box,Retail
7976,Ocean Speeder,2011,Atlantis,,54,1,http://images.brickset.com/sets/images/7976-1.jpg,3.99,4.99,6.99,4.99,Box,Retail
7977,Seabed Strider,2011,Atlantis,,105,2,http://images.brickset.com/sets/images/7977-1.jpg,8.49,9.99,12.99,9.99,Box,Retail
7978,Angler Attack,2011,Atlantis,,200,2,http://images.brickset.com/sets/images/7978-1.jpg,18.99,19.99,24.99,19.99,Box,Retail
7984,Deep Sea Raider,2011,Atlantis,,265,2,http://images.brickset.com/sets/images/7984-1.jpg,25.99,29.99,39.99,29.99,Box,Retail
7985,City of Atlantis,2011,Atlantis,,686,5,http://images.brickset.com/sets/images/7985-1.jpg,49.99,69.99,89.99,69.99,Box,Retail
8065,Mini Container Truck,2011,Technic,,119,NA,http://images.brickset.com/sets/images/8065-1.jpg,8.99,10.99,14.99,9.99,Box,Retail
8066,Off-Roader,2011,Technic,,141,NA,http://images.brickset.com/sets/images/8066-1.jpg,15.99,19.99,24.99,14.99,Box,Retail
8067,Mini Mobile Crane,2011,Technic,,292,NA,http://images.brickset.com/sets/images/8067-1.jpg,20.99,24.99,29.99,19.99,Box,Retail
8068,Rescue Helicopter,2011,Technic,,408,NA,http://images.brickset.com/sets/images/8068-1.jpg,34.99,39.99,49.99,29.99,Box,Retail
8069,Backhoe Loader,2011,Technic,,609,NA,http://images.brickset.com/sets/images/8069-1.jpg,49.99,59.99,79.99,49.99,Box,Retail
8070,Super Car,2011,Technic,,1281,NA,http://images.brickset.com/sets/images/8070-1.jpg,99.99,119.99,154.99,109.99,Box,Retail
8071,Bucket Truck,2011,Technic,,593,NA,http://images.brickset.com/sets/images/8071-1.jpg,40.99,49.99,64.99,39.99,Box,Retail
8081,Extreme Cruiser,2011,Technic,,590,NA,http://images.brickset.com/sets/images/8081-1.jpg,49.99,59.99,79.99,49.99,Box,Retail
8109,Flatbed Truck,2011,Technic,,1115,NA,http://images.brickset.com/sets/images/8109-1.jpg,71.99,99.99,129.99,89.99,Box,Retail
8110,Mercedes-Benz Unimog U 400,2011,Technic,,2048,NA,http://images.brickset.com/sets/images/8110-1.jpg,154.99,199.99,249.99,189.99,Box,Retail
8200,Radiator Springs Lightning McQueen,2011,Cars,,35,NA,http://images.brickset.com/sets/images/8200-1.jpg,4.99,6.99,9.99,7.99,Not specified,Not specified
8201,Radiator Springs Classic Mater,2011,Cars,,52,NA,http://images.brickset.com/sets/images/8201-1.jpg,4.99,6.99,9.99,7.99,Box,Retail
8206,Tokyo Pit Stop,2011,Cars,,147,NA,http://images.brickset.com/sets/images/8206-1.jpg,13.49,14.99,19.99,14.99,Not specified,Not specified
8221,Storming Enforcer,2011,Racers,,97,NA,http://images.brickset.com/sets/images/8221-1.jpg,9.99,12.99,17.99,11.99,Box,Retail
8227,Dragon Dueler,2011,Racers,,94,NA,http://images.brickset.com/sets/images/8227-1.jpg,9.99,12.99,17.99,11.99,Box,Retail
8228,Sting Striker,2011,Racers,,82,NA,http://images.brickset.com/sets/images/8228-1.jpg,9.99,12.99,17.99,11.99,Box,Retail
8231,Vicious Viper,2011,Racers,,96,NA,http://images.brickset.com/sets/images/8231-1.jpg,9.99,12.99,17.99,11.99,Box,Retail
8301,Urban Enforcer,2011,Racers,Tiny Turbos,45,NA,http://images.brickset.com/sets/images/8301-1.jpg,4.99,5.99,6.99,5.99,Canister,Retail
8302,Rod Rider,2011,Racers,Tiny Turbos,48,NA,http://images.brickset.com/sets/images/8302-1.jpg,4.99,5.99,6.99,5.99,Canister,Retail
8303,Demon Destroyer,2011,Racers,Tiny Turbos,51,NA,http://images.brickset.com/sets/images/8303-1.jpg,4.99,5.99,6.99,5.99,Canister,Retail
8304,Smokin' Slickster,2011,Racers,Tiny Turbos,44,NA,http://images.brickset.com/sets/images/8304-1.jpg,4.99,5.99,6.99,5.99,Canister,Retail
8423,World Grand Prix Racing Rivalry,2011,Cars,,136,NA,http://images.brickset.com/sets/images/8423-1.jpg,13.49,14.99,19.99,14.99,Not specified,Not specified
8424,Mater's Spy Zone,2011,Cars,,114,NA,http://images.brickset.com/sets/images/8424-1.jpg,13.49,14.99,19.99,14.99,Not specified,Not specified
8426,Escape at Sea,2011,Cars,,159,NA,http://images.brickset.com/sets/images/8426-1.jpg,18.99,19.99,24.99,19.99,Not specified,Not specified
8484,Ultimate Building Lightning McQueen,2011,Cars,,242,NA,http://images.brickset.com/sets/images/8484-1.jpg,25.99,29.99,39.99,29.99,Not specified,Not specified
8486,Mack's Team Truck,2011,Cars,,374,NA,http://images.brickset.com/sets/images/8486-1.jpg,30.99,39.99,49.99,39.99,Not specified,Not specified
8487,Flo's V8 Cafe,2011,Cars,,517,NA,http://images.brickset.com/sets/images/8487-1.jpg,49.99,59.99,74.99,69.99,Not specified,Not specified
853176,Skeleton Mummy Battle Pack,2011,Pharaoh's Quest,,29,3,http://images.brickset.com/sets/images/853176-1.jpg,9.99,14.99,15.49,9.99,Not specified,Not specified
853195,Brick Calendar,2011,Miscellaneous,Desk accessory,120,2,http://images.brickset.com/sets/images/853195-1.jpg,9.99,14.99,15.49,9.99,Box,LEGO exclusive
853219,Pirates of the Caribbean Battle Pack,2011,Pirates of the Caribbean,,30,5,http://images.brickset.com/sets/images/853219-1.jpg,9.99,14.99,15.49,9.99,Blister pack,LEGO exclusive
853301,Alien Conquest Battle Pack,2011,Space,Alien Conquest,31,5,http://images.brickset.com/sets/images/853301-1.jpg,9.99,14.99,15.49,12.99,Blister pack,LEGO exclusive
853340,Minifigure Wedding Favour Set,2011,Miscellaneous,,24,2,http://images.brickset.com/sets/images/853340-1.jpg,6.99,7.99,9.99,7.99,Box,LEGO exclusive
853344,Holiday Bauble with Red Bricks,2011,Seasonal,Christmas,30,NA,http://images.brickset.com/sets/images/853344-1.jpg,6.99,7.99,9.99,NA,Not specified,Not specified
853345,Holiday Bauble with Gold Bricks,2011,Seasonal,Christmas,40,NA,http://images.brickset.com/sets/images/853345-1.jpg,6.99,7.99,9.99,7.99,Not specified,Not specified
853346,Holiday Bauble with Green Bricks,2011,Seasonal,Christmas,36,NA,http://images.brickset.com/sets/images/853346-1.jpg,6.99,7.99,9.99,7.99,Not specified,Not specified
853358,LEGO HEROICA Storage Mat,2011,Games,Heroica,17,NA,http://images.brickset.com/sets/images/853358-1.jpg,24.99,34.99,44.99,34.99,Other,Retail
8638,Spy Jet Escape,2011,Cars,,339,NA,http://images.brickset.com/sets/images/8638-1.jpg,45.99,49.99,64.99,49.99,Not specified,Not specified
8639,Big Bentley Bust Out,2011,Cars,,743,NA,http://images.brickset.com/sets/images/8639-1.jpg,71.99,69.99,89.99,79.99,Not specified,Not specified
8677,Ultimate Build Mater,2011,Cars,,288,NA,http://images.brickset.com/sets/images/8677-1.jpg,25.53,29.99,39.99,29.99,Not specified,Not specified
8678,Ultimate Build Francesco,2011,Cars,,196,NA,http://images.brickset.com/sets/images/8678-1.jpg,25.99,29.99,39.99,29.99,Not specified,Not specified
8679,Tokyo International Circuit,2011,Cars,,842,NA,http://images.brickset.com/sets/images/8679-1.jpg,81.99,89.99,119.99,89.99,Not specified,Not specified
88000,AAA Battery Box,2011,Power Functions,Accessories,1,NA,http://images.brickset.com/sets/images/88000-1.jpg,11.99,12.99,17.99,13.99,Polybag,LEGO exclusive
88002,Train Motor,2011,Power Functions,Trains,7,NA,http://images.brickset.com/sets/images/88002-1.jpg,11.99,13.99,19.99,13.99,Polybag,LEGO exclusive
8803,LEGO Minifigures Series 3 {Random bag} ,2011,Collectable Minifigures,Series 03,NA,NA,http://images.brickset.com/sets/images/8803-0.jpg,1.99,2.99,2.99,NA,Not specified,Not specified
8803,Hula Dancer,2011,Collectable Minifigures,Series 03,8,1,http://images.brickset.com/sets/images/8803-14.jpg,1.99,2.99,2.99,NA,Not specified,Not specified
8803,Tribal Chief,2011,Collectable Minifigures,Series 03,6,1,http://images.brickset.com/sets/images/8803-3.jpg,1.99,2.99,2.99,NA,Not specified,Not specified
8803,Samurai Warrior,2011,Collectable Minifigures,Series 03,7,1,http://images.brickset.com/sets/images/8803-4.jpg,1.99,2.99,2.99,NA,Not specified,Not specified
8803,Pilot,2011,Collectable Minifigures,Series 03,7,1,http://images.brickset.com/sets/images/8803-2.jpg,1.99,2.99,2.99,NA,Not specified,Not specified
8803,Fisherman,2011,Collectable Minifigures,Series 03,9,1,http://images.brickset.com/sets/images/8803-1.jpg,1.99,2.99,2.99,NA,Not specified,Not specified
8803,Space Villain,2011,Collectable Minifigures,Series 03,9,1,http://images.brickset.com/sets/images/8803-6.jpg,1.99,2.99,2.99,NA,Not specified,Not specified
8803,Snowboarder,2011,Collectable Minifigures,Series 03,7,1,http://images.brickset.com/sets/images/8803-5.jpg,1.99,2.99,2.99,NA,Not specified,Not specified
8803,Race Car Driver,2011,Collectable Minifigures,Series 03,7,1,http://images.brickset.com/sets/images/8803-11.jpg,1.99,2.99,2.99,NA,Not specified,Not specified
8803,Rapper,2011,Collectable Minifigures,Series 03,7,1,http://images.brickset.com/sets/images/8803-15.jpg,1.99,2.99,2.99,NA,Not specified,Not specified
8803,Elf,2011,Collectable Minifigures,Series 03,8,1,http://images.brickset.com/sets/images/8803-9.jpg,1.99,2.99,2.99,NA,Not specified,Not specified
8803,Sumo Wrestler,2011,Collectable Minifigures,Series 03,6,1,http://images.brickset.com/sets/images/8803-7.jpg,1.99,2.99,2.99,NA,Not specified,Not specified
8803,Space Alien,2011,Collectable Minifigures,Series 03,6,1,http://images.brickset.com/sets/images/8803-13.jpg,1.99,2.99,2.99,NA,Not specified,Not specified
8803,Mummy,2011,Collectable Minifigures,Series 03,5,1,http://images.brickset.com/sets/images/8803-8.jpg,1.99,2.99,2.99,NA,Not specified,Not specified
8803,Tennis Player,2011,Collectable Minifigures,Series 03,6,1,http://images.brickset.com/sets/images/8803-10.jpg,1.99,2.99,2.99,NA,Not specified,Not specified
8803,Baseball Player,2011,Collectable Minifigures,Series 03,6,1,http://images.brickset.com/sets/images/8803-16.jpg,1.99,2.99,2.99,NA,Not specified,Not specified
8803,Gorilla Suit Guy,2011,Collectable Minifigures,Series 03,6,1,http://images.brickset.com/sets/images/8803-12.jpg,1.99,2.99,2.99,NA,Not specified,Not specified
8803,LEGO Minifigures Series 3 - Complete,2011,Collectable Minifigures,Series 03,110,16,http://images.brickset.com/sets/images/8803-17.jpg,31.84,NA,NA,NA,Foil pack,Retail
8803,LEGO Minifigures Series 3 - Sealed Box,2011,Collectable Minifigures,Series 03,60,NA,http://images.brickset.com/sets/images/8803-18.jpg,119.4,NA,NA,NA,Box,Retail
8804,LEGO Minifigures Series 4 {Random bag} ,2011,Collectable Minifigures,Series 04,NA,NA,http://images.brickset.com/sets/images/8804-0.jpg,1.99,2.99,3.49,1.99,Foil pack,Retail
8804,The Monster,2011,Collectable Minifigures,Series 04,4,1,http://images.brickset.com/sets/images/8804-7.jpg,1.99,2.99,3.49,1.99,Not specified,Not specified
8804,Sailor,2011,Collectable Minifigures,Series 04,6,1,http://images.brickset.com/sets/images/8804-10.jpg,1.99,2.99,3.49,1.99,Not specified,Not specified
8804,Musketeer,2011,Collectable Minifigures,Series 04,7,1,http://images.brickset.com/sets/images/8804-3.jpg,1.99,2.99,3.49,1.99,Not specified,Not specified
8804,Street Skater,2011,Collectable Minifigures,Series 04,8,1,http://images.brickset.com/sets/images/8804-9.jpg,1.99,2.99,3.49,1.99,Not specified,Not specified
8804,Viking,2011,Collectable Minifigures,Series 04,10,1,http://images.brickset.com/sets/images/8804-6.jpg,1.99,2.99,3.49,1.99,Not specified,Not specified
8804,Werewolf,2011,Collectable Minifigures,Series 04,6,1,http://images.brickset.com/sets/images/8804-12.jpg,1.99,2.99,3.49,1.99,Not specified,Not specified
8804,Surfer Girl,2011,Collectable Minifigures,Series 04,6,1,http://images.brickset.com/sets/images/8804-5.jpg,1.99,2.99,3.49,1.99,Not specified,Not specified
8804,Hazmat Guy,2011,Collectable Minifigures,Series 04,6,1,http://images.brickset.com/sets/images/8804-13.jpg,1.99,2.99,3.49,1.99,Not specified,Not specified
8804,Soccer Player,2011,Collectable Minifigures,Series 04,7,1,http://images.brickset.com/sets/images/8804-11.jpg,1.99,2.99,3.49,1.99,Not specified,Not specified
8804,Artist,2011,Collectable Minifigures,Series 04,7,1,http://images.brickset.com/sets/images/8804-14.jpg,1.99,2.99,3.49,1.99,Not specified,Not specified
8804,Lawn Gnome,2011,Collectable Minifigures,Series 04,8,1,http://images.brickset.com/sets/images/8804-1.jpg,1.99,2.99,3.49,1.99,Not specified,Not specified
8804,Hockey Player,2011,Collectable Minifigures,Series 04,9,1,http://images.brickset.com/sets/images/8804-8.jpg,1.99,2.99,3.49,1.99,Not specified,Not specified
8804,Crazy Scientist,2011,Collectable Minifigures,Series 04,6,1,http://images.brickset.com/sets/images/8804-16.jpg,1.99,2.99,3.49,1.99,Not specified,Not specified
8804,Ice Skater,2011,Collectable Minifigures,Series 04,8,1,http://images.brickset.com/sets/images/8804-15.jpg,1.99,2.99,3.49,1.99,Not specified,Not specified
8804,Punk Rocker,2011,Collectable Minifigures,Series 04,6,1,http://images.brickset.com/sets/images/8804-4.jpg,1.99,2.99,3.49,1.99,Not specified,Not specified
8804,Kimono Girl,2011,Collectable Minifigures,Series 04,6,1,http://images.brickset.com/sets/images/8804-2.jpg,1.99,2.99,3.49,1.99,Not specified,Not specified
8804,LEGO Minifigures Series 4 - Complete,2011,Collectable Minifigures,Series 04,110,16,http://images.brickset.com/sets/images/8804-17.jpg,31.84,NA,NA,NA,Foil pack,Retail
8804,LEGO Minifigures Series 4 - Sealed Box,2011,Collectable Minifigures,Series 04,60,NA,http://images.brickset.com/sets/images/8804-18.jpg,119.4,NA,NA,NA,Box,Retail
8805,LEGO Minifigures Series 5 {Random bag} ,2011,Collectable Minifigures,Series 05,NA,NA,http://images.brickset.com/sets/images/8805-0.jpg,1.99,2.99,3.49,2.49,Not specified,Not specified
8805,Graduate,2011,Collectable Minifigures,Series 05,7,1,http://images.brickset.com/sets/images/8805-1.jpg,1.99,2.99,3.49,2.49,Not specified,Not specified
8805,Gladiator,2011,Collectable Minifigures,Series 05,7,1,http://images.brickset.com/sets/images/8805-2.jpg,1.99,2.99,3.49,2.49,Not specified,Not specified
8805,Royal Guard,2011,Collectable Minifigures,Series 05,6,1,http://images.brickset.com/sets/images/8805-3.jpg,1.99,2.99,3.49,2.49,Not specified,Not specified
8805,Ice Fisherman,2011,Collectable Minifigures,Series 05,8,1,http://images.brickset.com/sets/images/8805-4.jpg,1.99,2.99,3.49,2.49,Not specified,Not specified
8805,Cave Woman,2011,Collectable Minifigures,Series 05,7,1,http://images.brickset.com/sets/images/8805-5.jpg,1.99,2.99,3.49,2.49,Not specified,Not specified
8805,Lizard Man,2011,Collectable Minifigures,Series 05,6,1,http://images.brickset.com/sets/images/8805-6.jpg,1.99,2.99,3.49,2.49,Not specified,Not specified
8805,Zookeeper,2011,Collectable Minifigures,Series 05,7,1,http://images.brickset.com/sets/images/8805-7.jpg,1.99,2.99,3.49,2.49,Not specified,Not specified
8805,Lumberjack,2011,Collectable Minifigures,Series 05,6,1,http://images.brickset.com/sets/images/8805-8.jpg,1.99,2.99,3.49,2.49,Not specified,Not specified
8805,Small Clown,2011,Collectable Minifigures,Series 05,6,1,http://images.brickset.com/sets/images/8805-9.jpg,1.99,2.99,3.49,2.49,Not specified,Not specified
8805,Fitness Instructor,2011,Collectable Minifigures,Series 05,6,1,http://images.brickset.com/sets/images/8805-10.jpg,1.99,2.99,3.49,2.49,Not specified,Not specified
8805,Detective,2011,Collectable Minifigures,Series 05,6,1,http://images.brickset.com/sets/images/8805-11.jpg,1.99,2.99,3.49,2.49,Not specified,Not specified
8805,Evil Dwarf,2011,Collectable Minifigures,Series 05,10,1,http://images.brickset.com/sets/images/8805-12.jpg,1.99,2.99,3.49,2.49,Not specified,Not specified
8805,Boxer,2011,Collectable Minifigures,Series 05,5,1,http://images.brickset.com/sets/images/8805-13.jpg,1.99,2.99,3.49,2.49,Not specified,Not specified
8805,Egyptian Queen,2011,Collectable Minifigures,Series 05,6,1,http://images.brickset.com/sets/images/8805-14.jpg,1.99,2.99,3.49,2.49,Not specified,Not specified
8805,Gangster,2011,Collectable Minifigures,Series 05,7,1,http://images.brickset.com/sets/images/8805-15.jpg,1.99,2.99,3.49,2.49,Not specified,Not specified
8805,Snowboarder Guy,2011,Collectable Minifigures,Series 05,6,1,http://images.brickset.com/sets/images/8805-16.jpg,1.99,2.99,3.49,2.49,Not specified,Not specified
8805,LEGO Minifigures Series 5 - Complete,2011,Collectable Minifigures,Series 05,106,16,http://images.brickset.com/sets/images/8805-17.jpg,31.84,NA,NA,NA,Foil pack,Retail
8805,LEGO Minifigures Series 5 - Sealed Box,2011,Collectable Minifigures,Series 05,60,NA,http://images.brickset.com/sets/images/8805-18.jpg,119.4,NA,NA,NA,Box,Retail
9348,Community Minifigure Set,2011,Education,,256,22,http://images.brickset.com/sets/images/9348-1.jpg,39.99,49.99,57.5,47.5,Not specified,Not specified
9349,Fairytale and Historic Minifigure Set,2011,Education,,227,22,http://images.brickset.com/sets/images/9349-1.jpg,39.99,49.99,57.5,47.5,Not specified,Not specified
9387,Wheels Set,2011,Education,,286,NA,http://images.brickset.com/sets/images/9387-1.jpg,39.99,39.99,45.99,37.99,Not specified,Not specified
BEACHWOOD,Beachwood Exclusive Minifigure Pack,2011,Promotional,LEGO brand store opening set,15,3,http://images.brickset.com/sets/images/BEACHWOOD-1.jpg,NA,0,NA,NA,Blister pack,LEGO exclusive
COMCON015,Advent calendar (SDCC 2011 exclusive),2011,Star Wars,Seasonal,266,NA,http://images.brickset.com/sets/images/COMCON015-1.jpg,NA,50,NA,NA,Box,Not specified
INDIANAPOLIS,Castleton Square  Exclusive Minifigure pack,2011,Promotional,LEGO brand store opening set,15,3,http://images.brickset.com/sets/images/INDIANAPOLIS-1.jpg,NA,0,NA,NA,Blister pack,LEGO exclusive
LIVERPOOL,"Liverpool, UK Exclusive Minifigure Pack",2011,Promotional,LEGO brand store opening set,12,3,http://images.brickset.com/sets/images/LIVERPOOL-1.jpg,0,NA,NA,NA,Blister pack,LEGO exclusive
LONETREE,Lone Tree Exclusive Minifigure Pack,2011,Promotional,LEGO brand store opening set,15,3,http://images.brickset.com/sets/images/LONETREE-1.jpg,NA,0,NA,NA,Blister pack,LEGO exclusive
M1089065,Christmas,2011,Miscellaneous,Muji,120,NA,http://images.brickset.com/sets/images/M1089065-1.jpg,NA,29.5,NA,NA,Box,Not specified
M1089072,Basic,2011,Miscellaneous,Muji,64,NA,http://images.brickset.com/sets/images/M1089072-1.jpg,NA,27.5,NA,NA,Box,Not specified
M1089089,Animal and Vehicle,2011,Miscellaneous,Muji,196,NA,http://images.brickset.com/sets/images/M1089089-1.jpg,NA,29.5,NA,NA,Box,Not specified
M1089096,Move,2011,Miscellaneous,Muji,109,NA,http://images.brickset.com/sets/images/M1089096-1.jpg,NA,29.5,NA,NA,Box,Not specified
M8785476,Sea,2011,Miscellaneous,Muji,91,NA,http://images.brickset.com/sets/images/M8785476-1.jpg,NA,27.5,NA,NA,Box,Not specified
MISSIONVIEJO,Mission Viejo Exclusive Minifigure Pack,2011,Promotional,LEGO brand store opening set,15,3,http://images.brickset.com/sets/images/MISSIONVIEJO-1.jpg,NA,0,NA,NA,Blister pack,LEGO exclusive
MMMB033,Polar Bear,2011,Promotional,Monthly Mini Model Build,45,NA,http://images.brickset.com/sets/images/MMMB033-1.jpg,0,0,NA,NA,Loose Parts,LEGO exclusive
MMMB034,Skier,2011,Promotional,Monthly Mini Model Build,43,NA,http://images.brickset.com/sets/images/MMMB034-1.jpg,0,0,NA,NA,Loose Parts,LEGO exclusive
MMMB035,Bird,2011,Promotional,Monthly Mini Model Build,NA,NA,http://images.brickset.com/sets/images/MMMB035-1.jpg,0,0,NA,NA,Loose Parts,LEGO exclusive
MMMB036,Watering Can,2011,Promotional,Monthly Mini Model Build,NA,NA,http://images.brickset.com/sets/images/MMMB036-1.jpg,0,0,NA,NA,Loose Parts,LEGO exclusive
MMMB037,Flower,2011,Promotional,Monthly Mini Model Build,NA,NA,http://images.brickset.com/sets/images/MMMB037-1.jpg,0,0,NA,NA,Loose Parts,LEGO exclusive
MMMB038,Graduate,2011,Promotional,Monthly Mini Model Build,NA,NA,http://images.brickset.com/sets/images/MMMB038-1.jpg,0,0,NA,NA,Loose Parts,LEGO exclusive
MMMB039,Lighthouse,2011,Promotional,Monthly Mini Model Build,NA,NA,http://images.brickset.com/sets/images/MMMB039-1.jpg,0,0,NA,NA,Loose Parts,LEGO exclusive
MMMB040,Chair,2011,Promotional,Monthly Mini Model Build,NA,NA,http://images.brickset.com/sets/images/MMMB040-1.jpg,0,0,NA,NA,Loose Parts,LEGO exclusive
MMMB041,Scarecrow,2011,Promotional,Monthly Mini Model Build,NA,NA,http://images.brickset.com/sets/images/MMMB041-1.jpg,0,0,NA,NA,Loose Parts,LEGO exclusive
MMMB042,Dracula,2011,Promotional,Monthly Mini Model Build,NA,NA,http://images.brickset.com/sets/images/MMMB042-1.jpg,0,0,NA,NA,Loose Parts,LEGO exclusive
MMMB043,Acorn,2011,Promotional,Monthly Mini Model Build,NA,NA,http://images.brickset.com/sets/images/MMMB043-1.jpg,0,0,NA,NA,Loose Parts,LEGO exclusive
MMMB044,Turkey,2011,Promotional,Monthly Mini Model Build,NA,NA,http://images.brickset.com/sets/images/MMMB044-1.jpg,0,0,NA,NA,Loose Parts,LEGO exclusive
MMMB045,Nutcracker Toy Soldier,2011,Promotional,Monthly Mini Model Build,35,NA,http://images.brickset.com/sets/images/MMMB045-1.jpg,0,0,NA,NA,Loose Parts,LEGO exclusive
PLEASANTON,Pleasanton Exclusive Minifigure Pack,2011,Promotional,LEGO brand store opening set,15,3,http://images.brickset.com/sets/images/PLEASANTON-1.jpg,NA,0,NA,NA,Blister pack,LEGO exclusive
SANDIEGO,Fashion Valley  Exclusive Minifigure Pack,2011,Promotional,LEGO brand store opening set,15,3,http://images.brickset.com/sets/images/SANDIEGO-1.jpg,NA,0,NA,NA,Blister pack,LEGO exclusive
VSDCC1,Voldemort Minifigure,2011,Harry Potter,General,5,NA,http://images.brickset.com/sets/images/VSDCC1-1.jpg,NA,0,NA,NA,Other,Promotional
10155,Maersk Line Container Ship,2010,Advanced Models,Maersk,990,NA,http://images.brickset.com/sets/images/10155-1.jpg,102.99,119.99,139.99,109.99,Box,LEGO exclusive
10210,Imperial Flagship,2010,Pirates,,1664,9,http://images.brickset.com/sets/images/10210-1.jpg,142.99,179.99,229.99,149.99,Box,Retail - limited
10211,Grand Emporium,2010,Advanced Models,Modular Buildings,2182,7,http://images.brickset.com/sets/images/10211-1.jpg,132.99,149.99,199.99,149.99,Box,Retail - limited
10212,Imperial Shuttle,2010,Star Wars,Ultimate Collector Series,2503,5,http://images.brickset.com/sets/images/10212-1.jpg,245.99,259.99,309.99,259.99,Not specified,Not specified
10213,Shuttle Adventure,2010,Advanced Models,Space,1204,3,http://images.brickset.com/sets/images/10213-1.jpg,81.99,99.99,129.99,NA,Box,LEGO exclusive
10214,Tower Bridge,2010,Advanced Models,Buildings,4287,NA,http://images.brickset.com/sets/images/10214-1.jpg,209.99,239.99,299.99,219.99,Box,Retail - limited
10215,Obi-Wan's Jedi Starfighter,2010,Star Wars,Ultimate Collector Series,676,NA,http://images.brickset.com/sets/images/10215-1.jpg,94.99,99.99,129.99,99.99,Box,LEGO exclusive
10216,Winter Village Bakery,2010,Advanced Models,Winter Village,687,7,http://images.brickset.com/sets/images/10216-1.jpg,50.99,54.99,74.99,54.99,Box,Retail - limited
2000409,Window Exploration Bag,2010,Serious Play,,4900,NA,http://images.brickset.com/sets/images/2000409-1.jpg,314.99,484.99,484.99,359.99,Not specified,Not specified
2000414,Starter Kit,2010,Serious Play,,214,NA,http://images.brickset.com/sets/images/2000414-1.jpg,23.99,36.99,36.99,26.99,Not specified,Not specified
21006,The White House,2010,Architecture,Landmark Series,560,NA,http://images.brickset.com/sets/images/21006-1.jpg,39.99,49.99,59.99,54.99,Box,Retail - limited
2824,City Advent Calendar,2010,City,Seasonal,271,6,http://images.brickset.com/sets/images/2824-1.jpg,24.99,34.99,39.99,NA,Box,Retail - limited
2853590,Chrome Stormtrooper,2010,Star Wars,Minifig Pack,5,1,http://images.brickset.com/sets/images/2853590-1.jpg,NA,2.99,NA,NA,Polybag,Promotional
2855040,Mindstorms NXT IR Receiver,2010,Mindstorms,NXT,1,NA,http://images.brickset.com/sets/images/2855040-1.jpg,39.99,49.99,69.99,44.99,Not specified,Not specified
30010,Fire Chief,2010,City,Fire,31,1,http://images.brickset.com/sets/images/30010-1.jpg,NA,2.99,NA,NA,Polybag,Promotional
30012,Microlight,2010,City,Airport,34,1,http://images.brickset.com/sets/images/30012-1.jpg,NA,3.99,NA,NA,Polybag,Promotional
30013,Police Buggy,2010,City,Police,34,1,http://images.brickset.com/sets/images/30013-1.jpg,NA,3.99,NA,NA,Polybag,Promotional
30031,World Race Powerboat,2010,World Racers,,27,1,http://images.brickset.com/sets/images/30031-1.jpg,NA,3.99,NA,NA,Polybag,Retail - limited
30032,World Race Buggy,2010,World Racers,,35,1,http://images.brickset.com/sets/images/30032-1.jpg,NA,3.99,NA,NA,Polybag,Retail - limited
30040,Octopus,2010,Atlantis,,42,NA,http://images.brickset.com/sets/images/30040-1.jpg,NA,3.99,NA,NA,Polybag,Retail - limited
30042,Mini Sub,2010,Atlantis,,36,1,http://images.brickset.com/sets/images/30042-1.jpg,2.49,3.99,NA,NA,Polybag,Retail - limited
30050,Republic Attack Shuttle,2010,Star Wars,Mini Building Set,54,NA,http://images.brickset.com/sets/images/30050-1.jpg,NA,3.49,NA,NA,Polybag,Retail - limited
30062,Target Practice,2010,Castle,Kingdoms,31,1,http://images.brickset.com/sets/images/30062-1.jpg,NA,3.99,NA,NA,Polybag,Retail - limited
30070,Alien Space Ship,2010,Toy Story,,29,1,http://images.brickset.com/sets/images/30070-1.jpg,2.29,3.99,NA,NA,Polybag,Promotional
30071,Army Jeep,2010,Toy Story,,37,1,http://images.brickset.com/sets/images/30071-1.jpg,NA,3.99,NA,NA,Polybag,Promotional
3177,Small Car,2010,City,Traffic,43,1,http://images.brickset.com/sets/images/3177-1.jpg,3.99,4.99,6.99,4.99,Box,Retail
3178,Seaplane,2010,City,Airport,102,1,http://images.brickset.com/sets/images/3178-1.jpg,8.49,10.99,14.99,9.99,Box,Retail
3179,Repair Truck,2010,City,Traffic,118,1,http://images.brickset.com/sets/images/3179-1.jpg,9.99,12.99,17.99,12.99,Box,Retail
3180,Tank Truck,2010,City,Traffic,222,1,http://images.brickset.com/sets/images/3180-1.jpg,14.99,19.99,26.99,19.99,Box,Retail
3181,Passenger Plane,2010,City,Airport,309,3,http://images.brickset.com/sets/images/3181-1.jpg,35.99,39.99,54.99,34.99,Box,Retail
